Frame,Family,Genus,Species,SN,Number,TL
105,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
105,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
105,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
105,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
105,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
105,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
105,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
105,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
105,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
105,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
105,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,3
105,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
105,Siganidae,Siganus,punctatus,Siganus_punctatus,1,20
105,Nemipteridae,Scolopsis,margaritifer,Scolopsis_margaritifer,1,14
105,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
105,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
106,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
106,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
106,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
106,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
106,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
106,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
106,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
106,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
106,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
106,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
106,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
106,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
106,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
106,Nemipteridae,Scolopsis,margaritifer,Scolopsis_margaritifer,1,6
106,Nemipteridae,Scolopsis,margaritifer,Scolopsis_margaritifer,1,14
106,Siganidae,Siganus,punctatus,Siganus_punctatus,1,20
106,Haemulidae,Plectorhinchus,multivittatus,Plectorhinchus_multivittatus,1,22
106,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
106,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
106,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
107,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
107,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
107,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
107,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
107,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
107,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,3
107,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,3
107,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
107,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
107,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,2
107,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,5
107,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
107,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
107,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
107,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
107,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
107,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
107,Pomacentridae,Pomacentrus,spp,Pomacentrus_spp,1,2
107,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,6
107,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
107,Nemipteridae,Scolopsis,margaritifer,Scolopsis_margaritifer,1,14
107,Siganidae,Siganus,punctatus,Siganus_punctatus,1,20
108,Siganidae,Siganus,punctatus,Siganus_punctatus,1,20
108,Nemipteridae,Scolopsis,margaritifer,Scolopsis_margaritifer,1,14
108,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,6
108,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
108,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
108,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
108,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
108,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,6
108,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
108,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
108,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
108,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
108,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
108,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
108,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,3
108,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
108,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
108,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
109,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
109,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
109,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
109,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
109,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
109,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
109,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,3
109,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
109,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
109,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,6
109,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
109,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,5
109,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
109,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
109,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
109,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
109,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
109,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
109,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
109,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
109,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,2
109,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,2
109,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,3
109,Pomacentridae,Pomacentrus,spp,Pomacentrus_spp,1,2
109,Nemipteridae,Scolopsis,margaritifer,Scolopsis_margaritifer,1,14
110,Nemipteridae,Scolopsis,margaritifer,Scolopsis_margaritifer,1,14
110,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,6
110,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,6
110,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,5
110,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
110,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
110,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
110,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
110,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
110,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
110,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
110,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
110,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
110,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
110,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
110,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
110,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
110,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
110,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
110,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
110,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
110,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
110,Pomacentridae,Pomacentrus,spp,Pomacentrus_spp,1,2
110,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
110,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
110,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
110,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
110,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
111,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
111,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
111,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
111,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
111,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
111,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
111,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
111,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
111,Nemipteridae,Scolopsis,margaritifer,Scolopsis_margaritifer,1,14
111,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
111,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,5
111,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
111,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
111,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,6
111,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,6
111,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
111,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
111,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
111,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
111,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
111,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
111,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
111,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
111,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
111,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
111,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
111,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
111,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
111,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
112,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
112,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
112,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
112,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
112,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
112,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
112,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
112,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
112,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
112,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,5
112,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
112,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
112,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
112,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
112,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,6
112,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
112,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,3
112,Nemipteridae,Scolopsis,margaritifer,Scolopsis_margaritifer,1,14
112,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
112,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
112,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
112,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
112,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
112,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
112,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
112,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
112,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
112,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
112,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
112,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
112,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
112,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
112,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
112,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
112,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
112,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
112,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
112,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
112,Pomacentridae,Pomacentrus,spp,Pomacentrus_spp,1,2
112,Pomacentridae,Pomacentrus,spp,Pomacentrus_spp,1,2
112,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
112,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
112,Labridae,Coris,batuensis,Coris_batuensis,1,4
112,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
113,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,6
113,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,6
113,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,6
113,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
113,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
113,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
113,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
113,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
113,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
113,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
113,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
113,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
113,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
113,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
113,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
113,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
113,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
113,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
113,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
113,Pomacentridae,Pomacentrus,spp,Pomacentrus_spp,1,2
113,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
113,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
113,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
113,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
113,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
113,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
113,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
113,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
113,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
113,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
113,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
113,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
113,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
114,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
114,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
114,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
114,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
114,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
114,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
114,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
114,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
114,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
114,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
114,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
114,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
114,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
114,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,8
114,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,6
114,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,6
114,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
114,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
114,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
114,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
114,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
114,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
114,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
114,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,2
114,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
114,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
114,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
114,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,5
114,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
114,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
114,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
114,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
114,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
114,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,3
115,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
115,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,6
115,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
115,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
115,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
115,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
115,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
115,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
115,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
115,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
115,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,5
115,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
115,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
115,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
115,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
115,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
115,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,3
115,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
115,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
115,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
115,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
115,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
115,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
115,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
115,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
115,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
115,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
115,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
115,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
115,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
115,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
115,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
115,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
115,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
115,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
115,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,3
116,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
116,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
116,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
116,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,3
116,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,3
116,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,3
116,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,4
116,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
116,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,5
116,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,3
116,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,3
116,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,3
116,Pomacentridae,Pomacentrus,amboinensis,Pomacentrus_amboinensis,1,3
116,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,5
116,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
116,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,4
116,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
116,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
116,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
116,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
116,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
116,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,2
116,Pomacentridae,Amblyglyphidodon,curacao,Amblyglyphidodon_curacao,1,7
116,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
116,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
116,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
116,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
116,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
116,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
116,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
116,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
116,Labridae,Cirrhilabrus,punctatus,Cirrhilabrus_punctatus,1,7
