Frame,Family,Genus,Species,SN,Number,TL
1,Chaetodontidae,Chaetodon,trifascialis,Chaetodon_trifascialis,1,14
1,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,6.5
1,Ostraciidae,Ostracion,meleagris,Ostracion_meleagris,1,6
1,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
1,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
1,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
1,Labridae,Bodianus,axillaris,Bodianus_axillaris,1,12
1,Pomacanthidae,Centropyge,bispinosa,Centropyge_bispinosa,1,10
1,Caesionidae,Pterocaesio,digramma,Pterocaesio_digramma,1,14
1,Caesionidae,Caesio,cuning,Caesio_cuning,1,14
1,Caesionidae,Caesio,cuning,Caesio_cuning,1,14
1,Caesionidae,Caesio,cuning,Caesio_cuning,1,14
1,Caesionidae,Caesio,cuning,Caesio_cuning,1,14
1,Caesionidae,Caesio,cuning,Caesio_cuning,1,14
1,Caesionidae,Caesio,cuning,Caesio_cuning,1,14
1,Chaetodontidae,Chaetodon,pelewensis,Chaetodon_pelewensis,1,12
1,Chaetodontidae,Chaetodon,pelewensis,Chaetodon_pelewensis,1,12
2,Chaetodontidae,Chaetodon,pelewensis,Chaetodon_pelewensis,1,12
2,Chaetodontidae,Chaetodon,pelewensis,Chaetodon_pelewensis,1,12
2,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
2,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
2,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
2,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
2,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
2,Labridae,Labropsis,australis,Labropsis_australis,1,12
3,Labridae,Labropsis,australis,Labropsis_australis,1,12
3,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
3,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
3,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
3,Labridae,Thalassoma,lunare,Thalassoma_lunare,1,10
3,Ostraciidae,Ostracion,cubicus,Ostracion_cubicus,1,12
3,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
3,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
3,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
3,Caesionidae,Caesio,cuning,Caesio_cuning,1,14
3,Caesionidae,Caesio,cuning,Caesio_cuning,1,14
3,Caesionidae,Caesio,cuning,Caesio_cuning,1,14
3,Caesionidae,Caesio,cuning,Caesio_cuning,1,14
3,Caesionidae,Caesio,cuning,Caesio_cuning,1,14
3,Caesionidae,Caesio,cuning,Caesio_cuning,1,14
3,Caesionidae,Caesio,cuning,Caesio_cuning,1,14
4,Ostraciidae,Ostracion,cubicus,Ostracion_cubicus,1,12
4,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
4,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
4,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
4,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
4,Pomacentridae,Pomacentrus,philippinus,Pomacentrus_philippinus,1,10
4,Labridae,Bodianus,axillaris,Bodianus_axillaris,1,12
4,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,6
4,Chaetodontidae,Chaetodon,pelewensis,Chaetodon_pelewensis,1,12
4,Chaetodontidae,Chaetodon,pelewensis,Chaetodon_pelewensis,1,12
4,Labridae,Oxycheilinus,digramma,Oxycheilinus_digramma,1,16
5,Labridae,Oxycheilinus,digramma,Oxycheilinus_digramma,1,16
5,Acanthuridae,Zebrasoma,scopas,Zebrasoma_scopas,1,16
5,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,6
5,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
5,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
5,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
5,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
5,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,6
5,Acanthuridae,Zebrasoma,scopas,Zebrasoma_scopas,1,15
6,Acanthuridae,Zebrasoma,scopas,Zebrasoma_scopas,1,16
6,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
6,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
6,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
6,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
6,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
6,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
6,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
6,Labridae,Hemigymnus,fasciatus,Hemigymnus_fasciatus,1,12
6,Chaetodontidae,Chaetodon,pelewensis,Chaetodon_pelewensis,1,12
6,Chaetodontidae,Chaetodon,pelewensis,Chaetodon_pelewensis,1,12
6,Ostraciidae,Ostracion,cubicus,Ostracion_cubicus,1,12
7,Labridae,Thalassoma,lunare,Thalassoma_lunare,1,10
7,Labridae,Labrichthys,unilineatus,Labrichthys_unilineatus,1,8
7,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,6
7,Labridae,Hemigymnus,fasciatus,Hemigymnus_fasciatus,1,12
7,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
7,Chaetodontidae,Chaetodon,pelewensis,Chaetodon_pelewensis,1,12
7,Chaetodontidae,Chaetodon,pelewensis,Chaetodon_pelewensis,1,12
8,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,14
8,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,6
8,Ostraciidae,Ostracion,cubicus,Ostracion_cubicus,1,12
8,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
8,Scaridae,Chlorurus,sordidus,Chlorurus_sordidus,1,35
8,Scaridae,Chlorurus,sordidus,Chlorurus_sordidus,1,35
8,Acanthuridae,Naso,brevirostris,Naso_brevirostris,1,20
8,Scaridae,Scarus,niger,Scarus_niger,1,20
8,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
8,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
8,Labridae,Labropsis,australis,Labropsis_australis,1,8
9,Acanthuridae,Naso,brevirostris,Naso_brevirostris,1,25
9,Acanthuridae,Naso,brevirostris,Naso_brevirostris,1,25
9,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
9,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
9,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
9,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
9,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
9,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
9,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,6
9,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,6
9,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,15
9,Scaridae,Scarus,niger,Scarus_niger,1,20
9,Ostraciidae,Ostracion,cubicus,Ostracion_cubicus,1,10
9,Labridae,Hemigymnus,melapterus,Hemigymnus_melapterus,1,16
9,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,15
9,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
10,Ostraciidae,Ostracion,cubicus,Ostracion_cubicus,1,12
10,Pomacentridae,Pomacentrus,philippinus,Pomacentrus_philippinus,1,10
10,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
10,Pomacanthidae,Centropyge,bispinosa,Centropyge_bispinosa,1,10
10,Labridae,Labropsis,australis,Labropsis_australis,1,8
10,Scaridae,Scarus,niger,Scarus_niger,1,20
10,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
10,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
10,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
10,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
11,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
11,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
11,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
11,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
11,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
11,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
11,Chaetodontidae,Chaetodon,pelewensis,Chaetodon_pelewensis,1,12
11,Labridae,Thalassoma,lunare,Thalassoma_lunare,1,13
11,Chaetodontidae,Chaetodon,kleinii,Chaetodon_kleinii,1,12
11,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,15
11,Scaridae,Scarus,niger,Scarus_niger,1,20
11,Pomacentridae,Pomacentrus,philippinus,Pomacentrus_philippinus,1,8
11,Ostraciidae,Ostracion,cubicus,Ostracion_cubicus,1,10
11,Labridae,Labropsis,australis,Labropsis_australis,1,9
11,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,14
12,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
12,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
12,Pomacanthidae,Centropyge,bispinosa,Centropyge_bispinosa,1,10
12,Pomacentridae,Pomacentrus,philippinus,Pomacentrus_philippinus,1,8
12,Chaetodontidae,Chaetodon,trifascialis,Chaetodon_trifascialis,1,14
12,Chaetodontidae,Chaetodon,trifascialis,Chaetodon_trifascialis,1,14
12,Labridae,Thalassoma,lunare,Thalassoma_lunare,1,11
12,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
12,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
12,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
12,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
12,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,15
12,Labridae,Labropsis,australis,Labropsis_australis,1,12
13,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
13,Labridae,Thalassoma,lunare,Thalassoma_lunare,1,10
13,Chaetodontidae,Chaetodon,trifascialis,Chaetodon_trifascialis,1,14
13,Kyphosidae,Kyphosus,vaigiensis,Kyphosus_vaigiensis,1,18
13,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,6.5
13,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,6.5
13,Pomacanthidae,Centropyge,bispinosa,Centropyge_bispinosa,1,10
13,Acanthuridae,Zebrasoma,scopas,Zebrasoma_scopas,1,14
13,Labridae,Thalassoma,lunare,Thalassoma_lunare,1,12
13,Scaridae,Scarus,rivulatus,Scarus_rivulatus,1,14
13,Scaridae,Scarus,rivulatus,Scarus_rivulatus,1,14
13,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
13,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
13,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
13,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
13,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,6
13,Chaetodontidae,Chaetodon,trifascialis,Chaetodon_trifascialis,1,14
13,Scaridae,Chlorurus,sordidus,Chlorurus_sordidus,1,35
13,Ostraciidae,Ostracion,cubicus,Ostracion_cubicus,1,10
14,Chaetodontidae,Chaetodon,trifascialis,Chaetodon_trifascialis,1,14
14,Labridae,Thalassoma,lunare,Thalassoma_lunare,1,16
14,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
14,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
14,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
14,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
14,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
14,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
14,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,15
14,Chaetodontidae,Chaetodon,trifascialis,Chaetodon_trifascialis,1,14
14,Scaridae,Scarus,niger,Scarus_niger,1,15
15,Scaridae,Scarus,niger,Scarus_niger,1,15
15,Scaridae,Chlorurus,sordidus,Chlorurus_sordidus,1,16
15,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
15,Labridae,Thalassoma,lunare,Thalassoma_lunare,1,13
15,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
15,Scaridae,Scarus,niger,Scarus_niger,1,15
15,Scaridae,Scarus,niger,Scarus_niger,1,20
15,Scaridae,Scarus,niger,Scarus_niger,1,22
15,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,14
15,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,16
15,Chaetodontidae,Chaetodon,trifascialis,Chaetodon_trifascialis,1,14
15,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
15,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
15,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
15,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
15,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
15,Acanthuridae,Zebrasoma,scopas,Zebrasoma_scopas,1,15
15,Scaridae,Chlorurus,sordidus,Chlorurus_sordidus,1,9
15,Labridae,Labropsis,australis,Labropsis_australis,1,8
15,Labridae,Hemigymnus,melapterus,Hemigymnus_melapterus,1,18
16,Labridae,Hemigymnus,melapterus,Hemigymnus_melapterus,1,18
16,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,16
16,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,16
16,Scaridae,Scarus,niger,Scarus_niger,1,25
16,Scaridae,Scarus,niger,Scarus_niger,1,20
16,Scaridae,Scarus,niger,Scarus_niger,1,20
16,Scaridae,Chlorurus,sordidus,Chlorurus_sordidus,1,25
16,Scaridae,Chlorurus,sordidus,Chlorurus_sordidus,1,12
16,Acanthuridae,Zebrasoma,scopas,Zebrasoma_scopas,1,14
16,Labridae,Labropsis,australis,Labropsis_australis,1,7
16,Labridae,Labropsis,australis,Labropsis_australis,1,7
16,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
16,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
16,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
16,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
16,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
16,Acanthuridae,Acanthurus,spp,Acanthurus_spp,1,16
16,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,16
17,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,16
17,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,16
17,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,16
17,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,16
17,Scaridae,Chlorurus,sordidus,Chlorurus_sordidus,1,35
17,Scaridae,Scarus,niger,Scarus_niger,1,25
17,Scaridae,Scarus,niger,Scarus_niger,1,20
17,Scaridae,Chlorurus,sordidus,Chlorurus_sordidus,1,25
17,Scaridae,Chlorurus,sordidus,Chlorurus_sordidus,1,18
17,Acanthuridae,Zebrasoma,scopas,Zebrasoma_scopas,1,16
17,Labridae,Halichoeres,marginatus,Halichoeres_marginatus,1,12
17,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
17,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
17,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
17,Scaridae,Scarus,niger,Scarus_niger,1,25
18,Scaridae,Scarus,niger,Scarus_niger,1,25
18,Scaridae,Scarus,niger,Scarus_niger,1,20
18,Labridae,Hemigymnus,melapterus,Hemigymnus_melapterus,1,18
18,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,16
18,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,16
18,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,16
18,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,16
18,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,16
18,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,16
18,Labridae,Labropsis,australis,Labropsis_australis,1,12
18,Labridae,Labropsis,australis,Labropsis_australis,1,7
18,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,6
18,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
18,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
18,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
19,Acanthuridae,Zebrasoma,scopas,Zebrasoma_scopas,1,16
19,Balistidae,Sufflamen,chrysopterum,Sufflamen_chrysopterum,1,14
19,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,16
19,Labridae,Labropsis,australis,Labropsis_australis,1,15
19,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,6.5
19,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,8
19,Scaridae,Scarus,niger,Scarus_niger,1,20
20,Scaridae,Scarus,niger,Scarus_niger,1,25
20,Labridae,Thalassoma,lunare,Thalassoma_lunare,1,14
20,Acanthuridae,Zebrasoma,scopas,Zebrasoma_scopas,1,15
20,Labridae,Labropsis,australis,Labropsis_australis,1,13
20,Balistidae,Sufflamen,chrysopterum,Sufflamen_chrysopterum,1,15
20,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
20,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
20,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
20,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
20,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
20,Labridae,Thalassoma,lunare,Thalassoma_lunare,1,10
20,Labridae,Labropsis,australis,Labropsis_australis,1,10
20,Acanthuridae,Ctenochaetus,binotatus,Ctenochaetus_binotatus,1,15
21,Chaetodontidae,Chaetodon,trifascialis,Chaetodon_trifascialis,1,14
21,Chaetodontidae,Chaetodon,trifascialis,Chaetodon_trifascialis,1,14
21,Labridae,Thalassoma,lunare,Thalassoma_lunare,1,16
21,Balistidae,Sufflamen,chrysopterum,Sufflamen_chrysopterum,1,17
21,Scaridae,Scarus,niger,Scarus_niger,1,25
21,Acanthuridae,Zebrasoma,scopas,Zebrasoma_scopas,1,13
21,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
21,Labridae,Labropsis,australis,Labropsis_australis,1,6
21,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
21,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
21,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
21,Labridae,Labropsis,australis,Labropsis_australis,1,10
21,Pomacanthidae,Centropyge,bispinosa,Centropyge_bispinosa,1,10
22,Scaridae,Scarus,niger,Scarus_niger,1,25
22,Chaetodontidae,Chaetodon,trifascialis,Chaetodon_trifascialis,1,14
22,Balistidae,Sufflamen,chrysopterum,Sufflamen_chrysopterum,1,17
22,Chaetodontidae,Chaetodon,trifascialis,Chaetodon_trifascialis,1,14
22,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
22,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
22,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
22,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
22,Labridae,Thalassoma,lunare,Thalassoma_lunare,1,10
22,Labridae,Labropsis,australis,Labropsis_australis,1,8
22,Labridae,Labropsis,australis,Labropsis_australis,1,8
22,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
22,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,6
22,Labridae,Anampses,neoguinaicus,Anampses_neoguinaicus,1,6
22,Labridae,Anampses,neoguinaicus,Anampses_neoguinaicus,1,6
23,Labridae,Anampses,neoguinaicus,Anampses_neoguinaicus,1,6
23,Labridae,Anampses,neoguinaicus,Anampses_neoguinaicus,1,6
23,Chaetodontidae,Chaetodon,trifascialis,Chaetodon_trifascialis,1,14
23,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
23,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
23,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
23,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
23,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
23,Scaridae,Scarus,niger,Scarus_niger,1,25
23,Balistidae,Sufflamen,chrysopterum,Sufflamen_chrysopterum,1,18
23,Labridae,Labropsis,australis,Labropsis_australis,1,10
23,Labridae,Labropsis,australis,Labropsis_australis,1,10
23,Labridae,Labropsis,australis,Labropsis_australis,1,10
23,Pomacanthidae,Centropyge,bispinosa,Centropyge_bispinosa,1,10
24,Siganidae,Siganus,punctatus,Siganus_punctatus,1,26
24,Scaridae,Scarus,niger,Scarus_niger,1,25
24,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
24,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
24,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
24,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
24,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
24,Labridae,Labropsis,australis,Labropsis_australis,1,10
24,Labridae,Labropsis,australis,Labropsis_australis,1,10
24,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
24,Chaetodontidae,Chaetodon,trifascialis,Chaetodon_trifascialis,1,14
25,Siganidae,Siganus,punctatus,Siganus_punctatus,1,25
25,Scaridae,Scarus,niger,Scarus_niger,1,20
25,Balistidae,Sufflamen,chrysopterum,Sufflamen_chrysopterum,1,14
25,Scaridae,Chlorurus,sordidus,Chlorurus_sordidus,1,35
25,Chaetodontidae,Chaetodon,trifascialis,Chaetodon_trifascialis,1,14
25,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,6.5
25,Labridae,Labropsis,australis,Labropsis_australis,1,8
25,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,8
25,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,8
25,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
25,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
25,Pomacanthidae,Centropyge,bispinosa,Centropyge_bispinosa,1,10
26,Labridae,Thalassoma,lunare,Thalassoma_lunare,1,12
26,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
26,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
26,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
26,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
26,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
26,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
26,Labridae,Anampses,neoguinaicus,Anampses_neoguinaicus,1,5
26,Labridae,Anampses,neoguinaicus,Anampses_neoguinaicus,1,5
26,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
26,Siganidae,Siganus,punctatus,Siganus_punctatus,1,26
26,Balistidae,Sufflamen,chrysopterum,Sufflamen_chrysopterum,1,16
26,Chaetodontidae,Chaetodon,trifascialis,Chaetodon_trifascialis,1,14
26,Scaridae,Scarus,niger,Scarus_niger,1,25
26,Aulostomidae,Aulostomus,chinensis,Aulostomus_chinensis,1,45
27,Aulostomidae,Aulostomus,chinensis,Aulostomus_chinensis,1,45
27,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
27,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
27,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
27,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
27,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
27,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
27,Chaetodontidae,Chaetodon,trifascialis,Chaetodon_trifascialis,1,14
27,Scaridae,Scarus,niger,Scarus_niger,1,25
27,Labridae,Labropsis,australis,Labropsis_australis,1,8
27,Balistidae,Sufflamen,chrysopterum,Sufflamen_chrysopterum,1,16
28,Balistidae,Sufflamen,chrysopterum,Sufflamen_chrysopterum,1,16
28,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
28,Pomacentridae,Pomacentrus,chrysurus,Pomacentrus_chrysurus,1,7
28,Scaridae,Scarus,niger,Scarus_niger,1,25
28,Pomacentridae,Pomacentrus,moluccensis,Pomacentrus_moluccensis,1,7
28,Pomacentridae,Pomacentrus,lepidogenys,Pomacentrus_lepidogenys,1,7
